date,name,value
19.03.2017,Перемычки,320.00
26.03.2017,Перемычки,320.00
02.04.2017,Перемычки,320.00
09.04.2017,Перемычки,320.00
16.04.2017,Перемычки,320.00
23.04.2017,Перемычки,353.75
30.04.2017,Перемычки,353.75
29.01.2017,Газобетон,2500.00
05.02.2017,Газобетон,2500.00
12.02.2017,Газобетон,2500.00
19.02.2017,Газобетон,2500.00
26.02.2017,Газобетон,2500.00
05.03.2017,Газобетон,2500.00
12.03.2017,Газобетон,2500.00
19.03.2017,Газобетон,2500.00
26.03.2017,Газобетон,2500.00
02.04.2017,Газобетон,2500.00
09.04.2017,Газобетон,2500.00
16.04.2017,Газобетон,2500.00
23.04.2017,Газобетон,2500.00
30.04.2017,Газобетон,2500.00
29.01.2017,Фанера,614.38
05.02.2017,Фанера,614.38
12.02.2017,Фанера,614.38
19.02.2017,Фанера,590.00
26.02.2017,Фанера,590.00
05.03.2017,Фанера,614.38
12.03.2017,Фанера,638.75
19.03.2017,Фанера,614.38
26.03.2017,Фанера,590.00
02.04.2017,Фанера,590.00
09.04.2017,Фанера,590.00
16.04.2017,Фанера,590.00
23.04.2017,Фанера,535.00
30.04.2017,Фанера,535.00
29.01.2017,Товарный бетон,2842.86
05.02.2017,Товарный бетон,2800.00
12.02.2017,Товарный бетон,2800.00
19.02.2017,Товарный бетон,2800.00
26.02.2017,Товарный бетон,2800.00
05.03.2017,Товарный бетон,2800.00
12.03.2017,Товарный бетон,2800.00
19.03.2017,Товарный бетон,2800.00
26.03.2017,Товарный бетон,2800.00
02.04.2017,Товарный бетон,2800.00
09.04.2017,Товарный бетон,2800.00
16.04.2017,Товарный бетон,2800.00
23.04.2017,Товарный бетон,2800.00
30.04.2017,Товарный бетон,2800.00
29.01.2017,ДСП,572.50
05.02.2017,ДСП,585.00
12.02.2017,ДСП,585.00
19.02.2017,ДСП,581.00
26.02.2017,ДСП,581.00
05.03.2017,ДСП,581.00
12.03.2017,ДСП,581.00
19.03.2017,ДСП,581.00
26.03.2017,ДСП,581.00
02.04.2017,ДСП,581.00
09.04.2017,ДСП,581.00
16.04.2017,ДСП,581.00
23.04.2017,ДСП,581.00
30.04.2017,ДСП,581.00
29.01.2017,ДВП,224.75
05.02.2017,ДВП,224.75
12.02.2017,ДВП,224.75
19.02.2017,ДВП,224.75
26.02.2017,ДВП,224.75
05.03.2017,ДВП,224.75
12.03.2017,ДВП,224.75
19.03.2017,ДВП,224.75
26.03.2017,ДВП,224.75
02.04.2017,ДВП,224.75
09.04.2017,ДВП,232.40
16.04.2017,ДВП,232.40
29.01.2017,"Керамическая плитка, кафель",999.00
23.04.2017,ДВП,232.40
30.04.2017,ДВП,232.40
05.02.2017,"Керамическая плитка, кафель",1437.75
12.02.2017,"Керамическая плитка, кафель",1437.75
19.02.2017,"Керамическая плитка, кафель",999.00
26.02.2017,"Керамическая плитка, кафель",999.00
05.03.2017,"Керамическая плитка, кафель",999.00
12.03.2017,"Керамическая плитка, кафель",999.00
19.03.2017,"Керамическая плитка, кафель",1149.50
26.03.2017,"Керамическая плитка, кафель",1149.50
02.04.2017,"Керамическая плитка, кафель",1149.50
09.04.2017,"Керамическая плитка, кафель",1149.50
16.04.2017,"Керамическая плитка, кафель",1149.50
23.04.2017,"Керамическая плитка, кафель",1149.50
30.04.2017,"Керамическая плитка, кафель",1149.50
29.01.2017,"Бордюр, декор, мозаика",1565.00
05.02.2017,"Бордюр, декор, мозаика",1565.00
12.02.2017,"Бордюр, декор, мозаика",1565.00
19.02.2017,"Бордюр, декор, мозаика",1565.00
26.02.2017,"Бордюр, декор, мозаика",2440.00
05.03.2017,"Бордюр, декор, мозаика",2440.00
12.03.2017,"Бордюр, декор, мозаика",2440.00
19.03.2017,"Бордюр, декор, мозаика",2440.00
26.03.2017,"Бордюр, декор, мозаика",2440.00
02.04.2017,"Бордюр, декор, мозаика",2440.00
09.04.2017,"Бордюр, декор, мозаика",2440.00
29.01.2017,Ламинат,700.00
16.04.2017,"Бордюр, декор, мозаика",2440.00
23.04.2017,"Бордюр, декор, мозаика",2440.00
30.04.2017,"Бордюр, декор, мозаика",2440.00
05.02.2017,Ламинат,700.00
12.02.2017,Ламинат,700.00
19.02.2017,Ламинат,700.00
26.02.2017,Ламинат,695.00
05.03.2017,Ламинат,695.00
12.03.2017,Ламинат,679.60
19.03.2017,Ламинат,684.80
26.03.2017,Ламинат,684.80
02.04.2017,Ламинат,684.80
09.04.2017,Ламинат,684.80
16.04.2017,Ламинат,684.80
23.04.2017,Ламинат,684.80
30.04.2017,Ламинат,684.80
29.01.2017,"Обои, стеновые панели, перегородки, плинтуса",1043.75
05.02.2017,"Обои, стеновые панели, перегородки, плинтуса",1043.75
12.02.2017,"Обои, стеновые панели, перегородки, плинтуса",1043.75
19.02.2017,"Обои, стеновые панели, перегородки, плинтуса",1071.88
26.02.2017,"Обои, стеновые панели, перегородки, плинтуса",1100.00
05.03.2017,"Обои, стеновые панели, перегородки, плинтуса",1100.00
12.03.2017,"Обои, стеновые панели, перегородки, плинтуса",1248.42
19.03.2017,"Обои, стеновые панели, перегородки, плинтуса",1248.42
26.03.2017,"Обои, стеновые панели, перегородки, плинтуса",1128.00
02.04.2017,"Обои, стеновые панели, перегородки, плинтуса",1100.00
09.04.2017,"Обои, стеновые панели, перегородки, плинтуса",1346.25
16.04.2017,"Обои, стеновые панели, перегородки, плинтуса",1425.00
23.04.2017,"Обои, стеновые панели, перегородки, плинтуса",1450.00
30.04.2017,"Обои, стеновые панели, перегородки, плинтуса",1450.00
29.01.2017,"Стекло, зеркала, витражи, стекловолокно",690.00
05.02.2017,"Стекло, зеркала, витражи, стекловолокно",640.00
12.02.2017,"Стекло, зеркала, витражи, стекловолокно",630.00
19.02.2017,"Стекло, зеркала, витражи, стекловолокно",628.10
26.02.2017,"Стекло, зеркала, витражи, стекловолокно",628.10
05.03.2017,"Стекло, зеркала, витражи, стекловолокно",630.00
12.03.2017,"Стекло, зеркала, витражи, стекловолокно",630.00
19.03.2017,"Стекло, зеркала, витражи, стекловолокно",630.00
26.03.2017,"Стекло, зеркала, витражи, стекловолокно",630.00
02.04.2017,"Стекло, зеркала, витражи, стекловолокно",630.00
09.04.2017,"Стекло, зеркала, витражи, стекловолокно",630.00
16.04.2017,"Стекло, зеркала, витражи, стекловолокно",660.00
23.04.2017,"Стекло, зеркала, витражи, стекловолокно",690.00
30.04.2017,"Стекло, зеркала, витражи, стекловолокно",690.00
29.01.2017,"Потолки, лепнина, потолочный декор",340.00
05.02.2017,"Потолки, лепнина, потолочный декор",340.00
12.02.2017,"Потолки, лепнина, потолочный декор",340.00
19.02.2017,"Потолки, лепнина, потолочный декор",350.00
26.02.2017,"Потолки, лепнина, потолочный декор",350.00
05.03.2017,"Потолки, лепнина, потолочный декор",350.00
12.03.2017,"Потолки, лепнина, потолочный декор",350.00
19.03.2017,"Потолки, лепнина, потолочный декор",350.00
26.03.2017,"Потолки, лепнина, потолочный декор",340.00
02.04.2017,"Потолки, лепнина, потолочный декор",350.00
09.04.2017,"Потолки, лепнина, потолочный декор",350.00
16.04.2017,"Потолки, лепнина, потолочный декор",350.00
23.04.2017,"Потолки, лепнина, потолочный декор",350.00
30.04.2017,"Потолки, лепнина, потолочный декор",350.00
29.01.2017,"Профиль, пороги, стыки",500.00
05.02.2017,"Профиль, пороги, стыки",500.00
12.02.2017,"Профиль, пороги, стыки",500.00
19.02.2017,"Профиль, пороги, стыки",500.00
26.02.2017,"Профиль, пороги, стыки",32750.00
05.03.2017,"Профиль, пороги, стыки",32750.00
12.03.2017,"Профиль, пороги, стыки",500.00
19.03.2017,"Профиль, пороги, стыки",360.00
26.03.2017,"Профиль, пороги, стыки",360.00
02.04.2017,"Профиль, пороги, стыки",360.00
09.04.2017,"Профиль, пороги, стыки",360.00
16.04.2017,"Профиль, пороги, стыки",360.00
23.04.2017,"Профиль, пороги, стыки",220.00
30.04.2017,"Профиль, пороги, стыки",220.00
29.01.2017,Гипсокартон и комплектующие,285.00
05.02.2017,Гипсокартон и комплектующие,285.00
12.02.2017,Гипсокартон и комплектующие,285.00
19.02.2017,Гипсокартон и комплектующие,285.00
26.02.2017,Гипсокартон и комплектующие,280.00
05.03.2017,Гипсокартон и комплектующие,280.00
12.03.2017,Гипсокартон и комплектующие,280.00
19.03.2017,Гипсокартон и комплектующие,271.17
26.03.2017,Гипсокартон и комплектующие,310.00
29.01.2017,Раствор строительный,2525.00
02.04.2017,Гипсокартон и комплектующие,310.00
09.04.2017,Гипсокартон и комплектующие,310.00
16.04.2017,Гипсокартон и комплектующие,319.00
23.04.2017,Гипсокартон и комплектующие,319.00
30.04.2017,Гипсокартон и комплектующие,319.00
05.02.2017,Раствор строительный,2525.00
12.02.2017,Раствор строительный,2525.00
19.02.2017,Раствор строительный,2525.00
26.02.2017,Раствор строительный,2594.17
05.03.2017,Раствор строительный,2594.17
